Name	Species	O-type	H-type	Serotype	QC	Evidence	GeneScores	AlleleKeys	GeneIdentities(%)	GeneCoverages(%)	GeneContigNames	GeneRanges	GeneLengths	Database	Warnings
CUEN23-1_SAMEA111331742_ISOG.scaffolds.min200	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	99.919;100;100;	100;100;100;	CUEN23-1_SAMEA111331742_ISOG-scaffold_14;CUEN23-1_SAMEA111331742_ISOG-scaffold_14;CUEN23-1_SAMEA111331742_ISOG-scaffold_1;	78565-79803;80699-81886;124657-125967;	1239;1188;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331743_ISOG.scaffolds.min200	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331743_ISOG-scaffold_3;CUEN23-1_SAMEA111331743_ISOG-scaffold_3;CUEN23-1_SAMEA111331743_ISOG-scaffold_1;	389551-390813;392525-393487;383090-384736;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331744_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331744_ISOG-scaffold_1;CUEN23-1_SAMEA111331744_ISOG-scaffold_1;CUEN23-1_SAMEA111331744_ISOG-scaffold_1;	438986-440518;433014-434087;607573-608882;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331745_ISOG.scaffolds.min200	-	O18	H1	O18:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-6-wzx;O18-11-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331745_ISOG-scaffold_2;CUEN23-1_SAMEA111331745_ISOG-scaffold_2;CUEN23-1_SAMEA111331745_ISOG-scaffold_1;	33214-34461;31967-33155;172069-173856;	1248;1189;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331746_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331746_ISOG-scaffold_20;CUEN23-1_SAMEA111331746_ISOG-scaffold_20;CUEN23-1_SAMEA111331746_ISOG-scaffold_17;	89737-90996;93149-94211;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331747_ISOG.scaffolds.min200	-	O18	H1	O18:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O18-6-wzx;O18-11-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331747_ISOG-scaffold_4;CUEN23-1_SAMEA111331747_ISOG-scaffold_4;CUEN23-1_SAMEA111331747_ISOG-scaffold_1;	361974-363221;363280-364468;350598-352385;	1248;1189;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331748_ISOG.scaffolds.min200	-	O89	H10	O89:H10	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H10-17-fliC;	94.103;93.625;100;	100;100;100;	CUEN23-1_SAMEA111331748_ISOG-scaffold_50;CUEN23-1_SAMEA111331748_ISOG-scaffold_50;CUEN23-1_SAMEA111331748_ISOG-scaffold_37;	4790-5569;5576-6328;10315-11577;	780;753;1263;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331749_ISOG.scaffolds.min200	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331749_ISOG-scaffold_3;CUEN23-1_SAMEA111331749_ISOG-scaffold_3;CUEN23-1_SAMEA111331749_ISOG-scaffold_1;	27324-28571;25047-26213;75247-76556;	1248;1167;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331750_ISOG.scaffolds.min200	-	O46	H31	O46:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O46-5-wzx;O46-8-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331750_ISOG-scaffold_1;CUEN23-1_SAMEA111331750_ISOG-scaffold_1;CUEN23-1_SAMEA111331750_ISOG-scaffold_1;	676696-677828;674484-675623;492499-494166;	1133;1140;1668;	v1.0 (11-03-2020)	High similarity O-antigen group 6:O46/O134 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331751_ISOG.scaffolds.min200	-	O117/O107	H4	O117/O107:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O117-1-wzx-origin;O117-3-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331751_ISOG-scaffold_9;CUEN23-1_SAMEA111331751_ISOG-scaffold_9;CUEN23-1_SAMEA111331751_ISOG-scaffold_11;	184480-185697;185690-187012;90386-91435;	1218;1323;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 8:O107/O117 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331752_ISOG.scaffolds.min200	-	O130	H26	O130:H26	-	Based on 3 allele(s)	wzx:0.998;wzy:0.996;fliC:1;	O130-1-wzx-origin;O130-2-wzy-origin;H26-4-fliC;	99.843;99.552;99.821;	100;100;100;	CUEN23-1_SAMEA111331752_ISOG-scaffold_34;CUEN23-1_SAMEA111331752_ISOG-scaffold_34;CUEN23-1_SAMEA111331752_ISOG-scaffold_3;	9235-10509;6142-7257;37456-39128;	1275;1116;1673;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331753_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331753_ISOG-scaffold_19;CUEN23-1_SAMEA111331753_ISOG-scaffold_19;CUEN23-1_SAMEA111331753_ISOG-scaffold_16;	30344-31603;27129-28191;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331754_ISOG.scaffolds.min200	-	O86	H30	O86:H30	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O86-7-wzx;O86-15-wzy;H30-2-fliC;	99.917;100;100;	100;100;100;	CUEN23-1_SAMEA111331754_ISOG-scaffold_4;CUEN23-1_SAMEA111331754_ISOG-scaffold_4;CUEN23-1_SAMEA111331754_ISOG-scaffold_2;	47672-48874;45643-46984;475543-477255;	1203;1342;1713;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331755_ISOG.scaffolds.min200	-	O16	H5	O16:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O16-1-wzx-origin;O16-2-wzy-origin;H5-7-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331755_ISOG-scaffold_15;CUEN23-1_SAMEA111331755_ISOG-scaffold_15;CUEN23-1_SAMEA111331755_ISOG-scaffold_17;	140211-141458;142569-143735;75248-76557;	1248;1167;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331756_ISOG.scaffolds.min200	-	O22	H5	O22:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O22-2-wzx-origin;O22-3-wzy-origin;H5-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331756_ISOG-scaffold_13;CUEN23-1_SAMEA111331756_ISOG-scaffold_13;CUEN23-1_SAMEA111331756_ISOG-scaffold_1;	103347-104564;106261-107496;482641-483951;	1218;1236;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331757_ISOG.scaffolds.min200	-	O13/O135	H4	O13/O135:H4	-	Based on 3 allele(s)	wzx:0.998;wzy:0.999;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H4-2-fliC-origin;	99.841;99.913;100;	100;100;100;	CUEN23-1_SAMEA111331757_ISOG-scaffold_1;CUEN23-1_SAMEA111331757_ISOG-scaffold_1;CUEN23-1_SAMEA111331757_ISOG-scaffold_1;	571914-573170;568927-570075;405219-406268;	1257;1149;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331758_ISOG.scaffolds.min200	-	O88	H8	O88:H8	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O88-1-wzx-origin;O88-2-wzy-origin;H8-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331758_ISOG-scaffold_8;CUEN23-1_SAMEA111331758_ISOG-scaffold_8;CUEN23-1_SAMEA111331758_ISOG-scaffold_11;	121484-122941;123870-125144;7031-8509;	1458;1275;1479;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331759_ISOG.scaffolds.min200	-	O2/O50	H4	O2/O50:H4	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-2-wzy-origin;H4-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331759_ISOG-scaffold_1;CUEN23-1_SAMEA111331759_ISOG-scaffold_1;CUEN23-1_SAMEA111331759_ISOG-scaffold_3;	435136-436398;438111-439073;385669-386718;	1263;963;1050;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331760_ISOG.scaffolds.min200	-	O86	H30	O86:H30	-	Based on 3 allele(s)	wzx:0.999;wzy:1;fliC:1;	O86-7-wzx;O86-15-wzy;H30-2-fliC;	99.917;100;100;	100;100;100;	CUEN23-1_SAMEA111331760_ISOG-scaffold_5;CUEN23-1_SAMEA111331760_ISOG-scaffold_5;CUEN23-1_SAMEA111331760_ISOG-scaffold_2;	45880-47082;43851-45192;495049-496761;	1203;1342;1713;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331761_ISOG.scaffolds.min200	-	O13/O135	H15	O13/O135:H15	-	Based on 3 allele(s)	wzx:0.998;wzy:0.997;fliC:1;	O13-1-wzx-origin;O13-2-wzy-origin;H15-1-fliC-origin;	99.841;99.739;100;	100;100;100;	CUEN23-1_SAMEA111331761_ISOG-scaffold_4;CUEN23-1_SAMEA111331761_ISOG-scaffold_50;CUEN23-1_SAMEA111331761_ISOG-scaffold_3;	998-2254;1486-2634;329869-331557;	1257;1149;1689;	v1.0 (11-03-2020)	High similarity O-antigen group 10:O13/O129/O135 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331762_ISOG.scaffolds.min200	-	O4	H5	O4:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O4-1-wzx-origin;O4-2-wzy-origin;H5-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331762_ISOG-scaffold_12;CUEN23-1_SAMEA111331762_ISOG-scaffold_12;CUEN23-1_SAMEA111331762_ISOG-scaffold_1;	68659-69897;66576-67763;880094-881404;	1239;1188;1311;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331763_ISOG.scaffolds.min200	-	O2/O50	H1	O2/O50:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H1-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331763_ISOG-scaffold_2;CUEN23-1_SAMEA111331763_ISOG-scaffold_2;CUEN23-1_SAMEA111331763_ISOG-scaffold_14;	401521-402783;404496-405458;66504-68291;	1263;963;1788;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331764_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331764_ISOG-scaffold_6;CUEN23-1_SAMEA111331764_ISOG-scaffold_6;CUEN23-1_SAMEA111331764_ISOG-scaffold_17;	161338-162597;164750-165812;97191-98240;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331765_ISOG.scaffolds.min200	-	O8	H14	O8:H14	-	Based on 3 allele(s)	wzm:0.999;wzt:0.996;fliC:0.97;	O8-22-wzm;O8-3-wzt-origin;H14-4-fliC;	99.874;99.588;97.278;	100;100;100;	CUEN23-1_SAMEA111331765_ISOG-scaffold_10;CUEN23-1_SAMEA111331765_ISOG-scaffold_10;CUEN23-1_SAMEA111331765_ISOG-scaffold_29;	76899-77693;75685-76899;19393-21045;	795;1215;1653;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331766_ISOG.scaffolds.min200	-	O8	H7	O8:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O8-38-wzx;O8-7-wzy-origin;H7-6-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331766_ISOG-scaffold_1;CUEN23-1_SAMEA111331766_ISOG-scaffold_1;CUEN23-1_SAMEA111331766_ISOG-scaffold_1;	149322-150509;150499-151740;46895-48652;	1188;1242;1758;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331767_ISOG.scaffolds.min200	-	O8	H9	O8:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O8-16-wzm;O8-35-wzt;H9-1-fliC-origin;	100;100;99.95;	100;100;100;	CUEN23-1_SAMEA111331767_ISOG-scaffold_20;CUEN23-1_SAMEA111331767_ISOG-scaffold_20;CUEN23-1_SAMEA111331767_ISOG-scaffold_14;	12411-13205;13205-14419;7603-9615;	795;1215;2013;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331768_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331768_ISOG-scaffold_1;CUEN23-1_SAMEA111331768_ISOG-scaffold_1;CUEN23-1_SAMEA111331768_ISOG-scaffold_16;	33682-34941;30467-31529;38281-39330;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331769_ISOG.scaffolds.min200	-	-	H4	-:H4	-	Based on 1 allele(s)	fliC:1;	H4-2-fliC-origin;	100;	100;	CUEN23-1_SAMEA111331769_ISOG-scaffold_2;	380947-381996;	1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331770_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331770_ISOG-scaffold_4;CUEN23-1_SAMEA111331770_ISOG-scaffold_4;CUEN23-1_SAMEA111331770_ISOG-scaffold_21;	78996-80255;75781-76843;38280-39329;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331771_ISOG.scaffolds.min200	-	O9	H4	O9:H4	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-8-wzt-origin;H4-15-fliC;	100;100;99.905;	100;100;100;	CUEN23-1_SAMEA111331771_ISOG-scaffold_26;CUEN23-1_SAMEA111331771_ISOG-scaffold_26;CUEN23-1_SAMEA111331771_ISOG-scaffold_63;	900-1685;1688-2983;5847-6896;	786;1296;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331772_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331772_ISOG-scaffold_1;CUEN23-1_SAMEA111331772_ISOG-scaffold_1;CUEN23-1_SAMEA111331772_ISOG-scaffold_15;	588105-589364;591517-592579;97191-98240;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331773_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331773_ISOG-scaffold_1;CUEN23-1_SAMEA111331773_ISOG-scaffold_1;CUEN23-1_SAMEA111331773_ISOG-scaffold_1;	292013-293545;298444-299517;123649-124958;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331774_ISOG.scaffolds.min200	-	O1	H7	O1:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O1-1-wzx-origin;O1-6-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331774_ISOG-scaffold_4;CUEN23-1_SAMEA111331774_ISOG-scaffold_4;CUEN23-1_SAMEA111331774_ISOG-scaffold_2;	46233-47459;42961-43965;385820-387577;	1227;1005;1758;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331775_ISOG.scaffolds.min200	-	O2	H6	O2:H6	-	Based on 3 allele(s)	wzx:1;wzy:0.997;fliC:1;	O2-6-wzx;O2-15-wzy;H6-4-fliC;	100;99.688;100;	100;100;100;	CUEN23-1_SAMEA111331775_ISOG-scaffold_2;CUEN23-1_SAMEA111331775_ISOG-scaffold_2;CUEN23-1_SAMEA111331775_ISOG-scaffold_3;	577770-579032;580744-581703;437153-438799;	1263;963;1647;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331776_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331776_ISOG-scaffold_2;CUEN23-1_SAMEA111331776_ISOG-scaffold_2;CUEN23-1_SAMEA111331776_ISOG-scaffold_10;	526947-528203;528203-529546;98801-100468;	1257;1344;1668;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331777_ISOG.scaffolds.min200	-	O2/O50	H7	O2/O50:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331777_ISOG-scaffold_4;CUEN23-1_SAMEA111331777_ISOG-scaffold_4;CUEN23-1_SAMEA111331777_ISOG-scaffold_2;	387066-388328;390041-391003;152697-154454;	1263;963;1758;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331778_ISOG.scaffolds.min200	-	O75	H5	O75:H5	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O75-6-wzx;O75-11-wzy;H5-6-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331778_ISOG-scaffold_1;CUEN23-1_SAMEA111331778_ISOG-scaffold_1;CUEN23-1_SAMEA111331778_ISOG-scaffold_1;	396872-398404;390900-391973;565459-566768;	1533;1074;1310;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331779_ISOG.scaffolds.min200	-	O89	H9	O89:H9	-	Based on 3 allele(s)	wzm:0.941;wzt:0.936;fliC:1;	O89-1-wzm-origin;O89-4-wzt;H9-3-fliC;	94.103;93.625;99.95;	100;100;100;	CUEN23-1_SAMEA111331779_ISOG-scaffold_62;CUEN23-1_SAMEA111331779_ISOG-scaffold_62;CUEN23-1_SAMEA111331779_ISOG-scaffold_8;	4242-5021;3483-4235;130502-132514;	780;753;2013;	v1.0 (11-03-2020)	High similarity O-antigen group 15:O89/O101/O162 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331780_ISOG.scaffolds.min200	-	O2/O50	H7	O2/O50:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O2-1-wzx-origin;O2-11-wzy;H7-3-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331780_ISOG-scaffold_2;CUEN23-1_SAMEA111331780_ISOG-scaffold_2;CUEN23-1_SAMEA111331780_ISOG-scaffold_4;	657649-658911;660624-661586;383297-385054;	1263;963;1758;	v1.0 (11-03-2020)	High similarity O-antigen group 7:O2/O50 as per A.Iguchi et.al (PMID: 25428893)
CUEN23-1_SAMEA111331781_ISOG.scaffolds.min200	-	O15	H18	O15:H18	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O15-4-wzx;O15-8-wzy;H18-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331781_ISOG-scaffold_2;CUEN23-1_SAMEA111331781_ISOG-scaffold_2;CUEN23-1_SAMEA111331781_ISOG-scaffold_1;	402471-403715;404748-405926;93936-95600;	1245;1179;1665;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331782_ISOG.scaffolds.min200	-	O83	H7	O83:H7	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O83-3-wzx-origin;O83-2-wzy-origin;H7-4-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331782_ISOG-scaffold_1;CUEN23-1_SAMEA111331782_ISOG-scaffold_1;CUEN23-1_SAMEA111331782_ISOG-scaffold_1;	651714-653090;650482-651717;472586-474343;	1377;1236;1758;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331783_ISOG.scaffolds.min200	-	O54	H21	O54:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O54-1-wzx-origin;O54-2-wzy-origin;H21-12-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331783_ISOG-scaffold_2;CUEN23-1_SAMEA111331783_ISOG-scaffold_2;CUEN23-1_SAMEA111331783_ISOG-scaffold_6;	25146-26396;30240-31298;122100-123575;	1251;1059;1476;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331784_ISOG.scaffolds.min200	-	O9	H9	O9:H9	-	Based on 3 allele(s)	wzm:1;wzt:1;fliC:1;	O9-14-wzm;O9-20-wzt;H9-3-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331784_ISOG-scaffold_33;CUEN23-1_SAMEA111331784_ISOG-scaffold_33;CUEN23-1_SAMEA111331784_ISOG-scaffold_2;	29399-30184;28101-29396;356131-358143;	786;1296;2013;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331785_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:0.999;wzy:0.999;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	99.92;99.926;100;	100;100;100;	CUEN23-1_SAMEA111331785_ISOG-scaffold_2;CUEN23-1_SAMEA111331785_ISOG-scaffold_2;CUEN23-1_SAMEA111331785_ISOG-scaffold_5;	351676-352932;352932-354275;148864-150531;	1257;1344;1668;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331786_ISOG.scaffolds.min200	-	O25	H4	O25:H4	-	Based on 3 allele(s)	wzx:0.96;wzy:0.957;fliC:1;	O25-1-wzx-origin;O25-2-wzy-origin;H4-2-fliC-origin;	96.032;95.673;100;	100;100;100;	CUEN23-1_SAMEA111331786_ISOG-scaffold_22;CUEN23-1_SAMEA111331786_ISOG-scaffold_22;CUEN23-1_SAMEA111331786_ISOG-scaffold_28;	72018-73277;75430-76492;21775-22824;	1260;1063;1050;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331787_ISOG.scaffolds.min200	-	O29	H10	O29:H10	-	Based on 2 allele(s)	wzx:1;fliC:1;	O29-4-wzx;H10-10-fliC;	100;100;	100;100;	CUEN23-1_SAMEA111331787_ISOG-scaffold_1;CUEN23-1_SAMEA111331787_ISOG-scaffold_26;	1106-2506;10489-11750;	1401;1262;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331788_ISOG.scaffolds.min200	-	O6	H1	O6:H1	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-7-wzy-origin;H1-1-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331788_ISOG-scaffold_2;CUEN23-1_SAMEA111331788_ISOG-scaffold_2;CUEN23-1_SAMEA111331788_ISOG-scaffold_1;	400630-401886;401886-403229;192346-194133;	1257;1344;1788;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331789_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331789_ISOG-scaffold_2;CUEN23-1_SAMEA111331789_ISOG-scaffold_2;CUEN23-1_SAMEA111331789_ISOG-scaffold_1;	392448-393704;393704-395047;124674-126341;	1257;1344;1668;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331790_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:0.999;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;99.926;100;	100;100;100;	CUEN23-1_SAMEA111331790_ISOG-scaffold_2;CUEN23-1_SAMEA111331790_ISOG-scaffold_2;CUEN23-1_SAMEA111331790_ISOG-scaffold_5;	50809-52065;49466-50809;185121-186788;	1257;1344;1668;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331791_ISOG.scaffolds.min200	-	O54	H21	O54:H21	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O54-1-wzx-origin;O54-2-wzy-origin;H21-12-fliC;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331791_ISOG-scaffold_14;CUEN23-1_SAMEA111331791_ISOG-scaffold_14;CUEN23-1_SAMEA111331791_ISOG-scaffold_4;	124456-125706;119554-120612;157365-158840;	1251;1059;1476;	v1.0 (11-03-2020)	-
CUEN23-1_SAMEA111331792_ISOG.scaffolds.min200	-	O6	H31	O6:H31	-	Based on 3 allele(s)	wzx:1;wzy:1;fliC:1;	O6-1-wzx-origin;O6-26-wzy;H31-2-fliC-origin;	100;100;100;	100;100;100;	CUEN23-1_SAMEA111331792_ISOG-scaffold_1;CUEN23-1_SAMEA111331792_ISOG-scaffold_1;CUEN23-1_SAMEA111331792_ISOG-scaffold_2;	527036-528292;528292-529635;383634-385301;	1257;1344;1668;	v1.0 (11-03-2020)	-
