distance,genome,phylogroup
0.0146626,VISC19-1_SAMEA5814684_MAG_00000030.fa,F
0.0106116,VISC19-1_SAMEA5814685_MAG_00000014.fa,B2-2
0.00199971,VISC19-1_SAMEA5814686_MAG_00000021.fa,B2-2
0.0126819,VISC19-1_SAMEA5814692_MAG_00000066.fa,B1
0.0107405,VISC19-1_SAMEA5814694_MAG_00000034.fa,B2-2
0.0113086,VISC19-1_SAMEA5814705_MAG_00000013.fa,A
0.0126347,VISC19-1_SAMEA5814713_MAG_00000019.fa,G
0.0126819,VISC19-1_SAMEA5814714_MAG_00000031.fa,A
0.0177716,VISC19-1_SAMEA5814719_MAG_00000022.fa,D1
0.016782,VISC19-1_SAMEA5814722_MAG_00000005.fa,D1
0.00741321,VISC19-1_SAMEA5814726_MAG_00000001.fa,F
0.0109136,VISC19-1_SAMEA5814731_MAG_00000067.fa,B2-1
0.00458019,VISC19-1_SAMEA5814732_MAG_00000009.fa,B2-1
0.0223484,VISC19-1_SAMEA5814739_MAG_00000041.fa,D2
0.0107405,VISC19-1_SAMEA5814741_MAG_00000027.fa,B1
0.00920555,VISC19-1_SAMEA5814742_MAG_00000022.fa,B1
0.0108269,VISC19-1_SAMEA5814758_MAG_00000028.fa,A
0.00461146,VISC19-1_SAMEA5814759_MAG_00000024.fa,A
0.0124,VISC19-1_SAMEA5814769_MAG_00000082.fa,A
0.0031121,VISC19-1_SAMEA5814779_MAG_00000012.fa,B1
0.00451781,VISC19-1_SAMEA5814784_MAG_00000055.fa,A
0.0111321,VISC19-1_SAMEA5814788_MAG_00000021.fa,A
0.0116661,VISC19-1_SAMEA5814789_MAG_00000014.fa,B2-2
0.00448671,VISC19-1_SAMEA5814793_MAG_00000026.fa,A
0.00381583,VISC19-1_SAMEA5814794_MAG_00000003.fa,A
0.00793,VISC19-1_SAMEA5814801_MAG_00000005.fa,B1
0.0124,VISC19-1_SAMEA5814805_MAG_00000016.fa,B2-2
0.00659353,VISC19-1_SAMEA5814809_MAG_00000013.fa,A
0.00191916,VISC19-1_SAMEA5814816_MAG_00000025.fa,B2-2
0.00580821,VISC19-1_SAMEA5814822_MAG_00000028.fa,A
0.00600989,VISC19-1_SAMEA5814824_MAG_00000010.fa,F
0.0104835,VISC19-1_SAMEA5814832_MAG_00000026.fa,B2-2
0.00550978,VISC19-1_SAMEA5814833_MAG_00000022.fa,A
0.00486359,VISC19-1_SAMEA5814840_MAG_00000044.fa,A
0.00734051,VISC19-1_SAMEA5814842_MAG_00000011.fa,B1
0.00662843,XIEH16-1_SAMEA3449151_MAG_00000099.fa,A
0.00928558,XIEH16-1_SAMEA3449156_MAG_00000072.fa,B2-2
0.00430121,XIEH16-1_SAMEA3449158_MAG_00000039.fa,A
0.00458019,XIEH16-1_SAMEA3449168_MAG_00000073.fa,B2-1
0.00631659,XIEH16-1_SAMEA3449173_MAG_00000037.fa,B2-2
0.00826969,XIEH16-1_SAMEA3449174_MAG_00000005.fa,A
0.0120298,XIEH16-1_SAMEA3449181_MAG_00000025.fa,B2-2
0.00199971,XIEH16-1_SAMEA3449183_MAG_00000025.fa,D2
0.0134525,XIEH16-1_SAMEA3449184_MAG_00000084.fa,G
0.0103986,XIEH16-1_SAMEA3449190_MAG_00000066.fa,B2-2
0.0146626,XIEH16-1_SAMEA3449194_MAG_00000002.fa,F
0.00873204,XIEH16-1_SAMEA3449196_MAG_00000036.fa,B1
0.00715996,XIEH16-1_SAMEA3449202_MAG_00000078.fa,B1
0.00577481,XIEH16-1_SAMEA3449206_MAG_00000022.fa,A
0.0106116,XIEH16-1_SAMEA3449209_MAG_00000036.fa,B2-1
0.00411762,XIEH16-1_SAMEA3449215_MAG_00000011.fa,D1
0.0110007,XIEH16-1_SAMEA3449217_MAG_00000036.fa,B2-2
0.00265838,XIEH16-1_SAMEA3449228_MAG_00000065.fa,B2-2
0.00405685,XIEH16-1_SAMEA3449231_MAG_00000041.fa,A
0.00351914,XIEH16-1_SAMEA3449232_MAG_00000016.fa,D1
0.0133547,XIEH16-1_SAMEA3449233_MAG_00000025.fa,D1
0.0110882,XIEH16-1_SAMEA3449235_MAG_00000024.fa,B2-1
0.0114419,XIEH16-1_SAMEA3449237_MAG_00000041.fa,A
0.00956826,XIEH16-1_SAMEA3449238_MAG_00000059.fa,A
0.00541137,XIEH16-1_SAMEA3449240_MAG_00000020.fa,A
0.00770681,XIEH16-1_SAMEA3449242_MAG_00000002.fa,B1
0.00564181,XIEH16-1_SAMEA3449245_MAG_00000081.fa,D1
0.00607761,XIEH16-1_SAMEA3449249_MAG_00000041.fa,B2-1
0.00888862,XIEH16-1_SAMEA3449252_MAG_00000028.fa,B1
0.0156702,XIEH16-1_SAMEA3449253_MAG_00000053.fa,D3
0.00240836,XIEH16-1_SAMEA3449254_MAG_00000044.fa,B2-1
0.00399629,XIEH16-1_SAMEA3449255_MAG_00000005.fa,A
0.00505504,XIEH16-1_SAMEA3449256_MAG_00000036.fa,D1
0.00842259,XIEH16-1_SAMEA3449261_MAG_00000030.fa,B1
0.0121217,XIEH16-1_SAMEA3449267_MAG_00000081.fa,B2-2
0.00411762,XIEH16-1_SAMEA3449268_MAG_00000010.fa,A
0.0120757,XIEH16-1_SAMEA3449270_MAG_00000039.fa,B2-2
0.0170111,XIEH16-1_SAMEA3449271_MAG_00000091.fa,E2
0.0185579,XIEH16-1_SAMEA3449272_MAG_00000031.fa,B2-2
0.0130157,XIEH16-1_SAMEA3449274_MAG_00000034.fa,B2-1
0.0126347,XIEH16-1_SAMEA3449276_MAG_00000022.fa,B2-2
0.0174761,XIEH16-1_SAMEA3449277_MAG_00000009.fa,D3
0.00838426,XIEH16-1_SAMEA3449291_MAG_00000045.fa,B1
0.0120298,XIEH16-1_SAMEA3449295_MAG_00000031.fa,A
0.00430121,XIEH16-1_SAMEA3449296_MAG_00000006.fa,B2-2
0.00199971,XIEH16-1_SAMEA3449299_MAG_00000035.fa,B2-2
0.0042398,XIEH16-1_SAMEA3449302_MAG_00000083.fa,A
0.0042398,XIEH16-1_SAMEA3449303_MAG_00000034.fa,B2-1
0.00511931,XIEH16-1_SAMEA3449304_MAG_00000080.fa,B2-1
0.00263042,XIEH16-1_SAMEA3449305_MAG_00000013.fa,B2-1
0.0118471,XIEH16-1_SAMEA3449308_MAG_00000037.fa,B2-2
0.00590877,XIEH16-1_SAMEA3449309_MAG_00000050.fa,B2-1
0.0150285,XIEH16-1_SAMEA3449313_MAG_00000051.fa,F
0.00451781,XIEH16-1_SAMEA3449315_MAG_00000015.fa,D1
0.0104835,XIEH16-1_SAMEA3449316_MAG_00000065.fa,B2-2
0.00458019,XIEH16-1_SAMEA3449319_MAG_00000038.fa,A
0.0023533,XIEH16-1_SAMEA3449320_MAG_00000039.fa,D3
0.00194597,XIEH16-1_SAMEA3449321_MAG_00000019.fa,D2
0.00574147,XIEH16-1_SAMEA3449323_MAG_00000081.fa,A
0.00464278,XIEH16-1_SAMEA3449325_MAG_00000006.fa,B2-2
0.0108269,XIEH16-1_SAMEA3449326_MAG_00000076.fa,B2-2
0.0168391,XIEH16-1_SAMEA3449330_MAG_00000014.fa,E2
0.0123068,XIEH16-1_SAMEA3449331_MAG_00000054.fa,B2-2
0.015943,XIEH16-1_SAMEA3449332_MAG_00000004.fa,D2
0.0101459,XIEH16-1_SAMEA3449334_MAG_00000030.fa,D1
0.0155619,XIEH16-1_SAMEA3449339_MAG_00000034.fa,F
0.00251903,XIEH16-1_SAMEA3449340_MAG_00000039.fa,B2-1
0.0148187,XIEH16-1_SAMEA3449341_MAG_00000012.fa,F
0.00680395,XIEH16-1_SAMEA3449344_MAG_00000078.fa,B1
0.00774383,XIEH16-1_SAMEA3449350_MAG_00000045.fa,B1
0.0126347,XIEH16-1_SAMEA3449351_MAG_00000044.fa,A
0.00451781,XIEH16-1_SAMEA3449358_MAG_00000004.fa,A
0.00621379,XIEH16-1_SAMEA3449362_MAG_00000004.fa,A
0.00652391,XIEH16-1_SAMEA3449363_MAG_00000029.fa,A
0.00399629,XIEH16-1_SAMEA3449370_MAG_00000010.fa,D1
0.0133547,XIEH16-1_SAMEA3449371_MAG_00000044.fa,D1
0.00730426,XIEH16-1_SAMEA3449373_MAG_00000095.fa,B2-2
0.0121679,XIEH16-1_SAMEA3449374_MAG_00000003.fa,B2-2
0.0152404,XIEH16-1_SAMEA3449376_MAG_00000028.fa,D3
0.00960897,XIEH16-1_SAMEA3449377_MAG_00000055.fa,A
0.00451781,XIEH16-1_SAMEA3449379_MAG_00000043.fa,D1
0.0109571,XIEH16-1_SAMEA3449380_MAG_00000027.fa,D1
0.0115761,XIEH16-1_SAMEA3449383_MAG_00000022.fa,B2-2
0.0148187,XIEH16-1_SAMEA3449384_MAG_00000025.fa,B2-2
0.00611156,XIEH16-1_SAMEA3449385_MAG_00000003.fa,B2-1
0.00387578,XIEH16-1_SAMEA3449417_MAG_00000032.fa,B2-1
0.00369655,XIEH16-1_SAMEA3449419_MAG_00000070.fa,D1
0.0183741,XIEH16-1_SAMEA3449421_MAG_00000018.fa,F
0.0112643,XIEH16-2_SAMEA4525015_MAG_00000018.fa,B2-2
0.0105688,XIEH16-2_SAMEA4525019_MAG_00000027.fa,B2-1
0.00861543,XIEH16-2_SAMEA4525022_MAG_00000049.fa,B1
0.0107405,XIEH16-2_SAMEA4525023_MAG_00000019.fa,B2-2
0.00420918,XIEH16-2_SAMEA4525025_MAG_00000038.fa,A
0.00238081,XIEH16-2_SAMEA4525036_MAG_00000019.fa,B2-2
0.0150813,XIEH16-2_SAMEA4525040_MAG_00000012.fa,B2-2
0.0152404,XIEH16-2_SAMEA4525042_MAG_00000049.fa,F
0.0023533,XIEH16-2_SAMEA4525044_MAG_00000027.fa,B2-2
0.00993767,XIEH16-2_SAMEA4525045_MAG_00000053.fa,B2-2
0.00645455,XIEH16-2_SAMEA4525050_MAG_00000007.fa,A
0.0126347,XIEH16-2_SAMEA4525053_MAG_00000023.fa,B2-2
0.00165343,XIEH16-2_SAMEA4525056_MAG_00000054.fa,C
0.00405685,XIEH16-2_SAMEA4525063_MAG_00000018.fa,G
0.00977265,XIEH16-2_SAMEA4525066_MAG_00000035.fa,A
0.0141502,XIEH16-2_SAMEA4525067_MAG_00000064.fa,A
0.0116661,XIEH16-2_SAMEA4525069_MAG_00000045.fa,A
0.0100207,XIEH16-2_SAMEA4525072_MAG_00000028.fa,B1
0.0113529,XIEH16-2_SAMEA4525073_MAG_00000014.fa,B1
0.0106974,XIEH16-2_SAMEA4525080_MAG_00000029.fa,B2-1
0.0110882,XIEH16-2_SAMEA4525082_MAG_00000014.fa,B2-2
0.00977265,XIEH16-2_SAMEA4525087_MAG_00000056.fa,B2-2
0.012872,XIEH16-2_SAMEA4525088_MAG_00000052.fa,B2-2
0.00857671,XIEH16-2_SAMEA4525095_MAG_00000047.fa,B1
0.00916565,XIEH16-2_SAMEA4525097_MAG_00000021.fa,B1
0.0104835,XIEH16-2_SAMEA4525101_MAG_00000035.fa,B2-2
0.00888862,XIEH16-2_SAMEA4525103_MAG_00000045.fa,A
0.00366686,XIEH16-2_SAMEA4525106_MAG_00000011.fa,B1
0.014871,XIEH16-2_SAMEA4525107_MAG_00000036.fa,F
0.0193079,XIEH16-2_SAMEA4525109_MAG_00000015.fa,A
0.0148187,XIEH16-2_SAMEA4525111_MAG_00000069.fa,F
0.00985499,XIEH16-2_SAMEA4525113_MAG_00000015.fa,A
0.00340187,XIEH16-2_SAMEA4525119_MAG_00000011.fa,B2-1
0.00752278,XIEH16-2_SAMEA4525121_MAG_00000011.fa,B1
0.00590877,XIEH16-2_SAMEA4525126_MAG_00000049.fa,D3
0.00328537,XIEH16-2_SAMEA4525131_MAG_00000006.fa,D1
0.00997914,XIEH16-2_SAMEA4525137_MAG_00000011.fa,A
0.00584167,XIEH16-2_SAMEA4525139_MAG_00000058.fa,A
0.0250805,XIEH16-2_SAMEA4525140_MAG_00000033.fa,D2
0.00486359,XIEH16-2_SAMEA4525144_MAG_00000061.fa,D1
0.0110882,XIEH16-2_SAMEA4525148_MAG_00000034.fa,B2-2
0.0102298,XIEH16-2_SAMEA4525151_MAG_00000039.fa,A
0.00534606,XIEH16-2_SAMEA4525153_MAG_00000031.fa,A
0.0152404,XIEH16-2_SAMEA4525159_MAG_00000065.fa,D3
0.00451781,XIEH16-2_SAMEA4525165_MAG_00000022.fa,A
0.0102298,XIEH16-2_SAMEA4525166_MAG_00000007.fa,B2-2
0.00486359,XIEH16-2_SAMEA4525168_MAG_00000055.fa,B2-2
0.00881017,XIEH16-2_SAMEA4525170_MAG_00000019.fa,B1
0.0124,XIEH16-2_SAMEA4525172_MAG_00000008.fa,B2-2
0.00411762,XIEH16-2_SAMEA4525181_MAG_00000018.fa,D1
0.00308338,XIEH16-2_SAMEA4525190_MAG_00000011.fa,D1
0.00785531,XIEH16-2_SAMEA4525192_MAG_00000024.fa,B1
0.015508,XIEH16-2_SAMEA4525195_MAG_00000005.fa,D2
0.00458019,XIEH16-2_SAMEA4525199_MAG_00000038.fa,A
0.0142518,XIEH16-2_SAMEA4525208_MAG_00000022.fa,F
0.00249129,XIEH16-2_SAMEA4525215_MAG_00000020.fa,D1
0.00989629,XUQI22-1_SAMN14445420_MAG_00000012.fa,A
0.0163866,XUQI22-1_SAMN14445421_MAG_00000073.fa,B2-2
0.0219205,XUQI22-1_SAMN14445423_MAG_00000034.fa,B2-2
0.00759618,XUQI22-1_SAMN14445424_MAG_00000019.fa,A
0.0100623,XUQI22-1_SAMN14445425_MAG_00000025.fa,A
0.00808024,XUQI22-1_SAMN14445426_MAG_00000010.fa,A
0.00715996,XUQI22-1_SAMN14445428_MAG_00000002.fa,A
0.00694555,XUQI22-1_SAMN14445429_MAG_00000026.fa,A
0.00741321,XUQI22-1_SAMN14445431_MAG_00000036.fa,A
0.0101459,XUQI22-1_SAMN14445433_MAG_00000057.fa,B1
0.00952763,XUQI22-1_SAMN14445434_MAG_00000029.fa,A
0.0136496,XUQI22-1_SAMN14445439_MAG_00000001.fa,B1
0.00800497,XUQI22-1_SAMN14445441_MAG_00000014.fa,B1
0.0142009,XUQI22-1_SAMN14445442_MAG_00000019.fa,B1
0.0135508,XUQI22-1_SAMN14445443_MAG_00000072.fa,D1
0.0174175,XUQI22-1_SAMN14445444_MAG_00000008.fa,A
0.00936594,XUQI22-1_SAMN14445445_MAG_00000062.fa,A
0.0174761,XUQI22-1_SAMN14445447_MAG_00000012.fa,A
0.0109136,XUQI22-1_SAMN14445448_MAG_00000073.fa,B2-2
0.0102718,XUQI22-1_SAMN14445449_MAG_00000072.fa,A
0.00381583,XUQI22-1_SAMN14445450_MAG_00000031.fa,B1
0.00881017,XUQI22-1_SAMN14445451_MAG_00000018.fa,B1
0.00861543,XUQI22-1_SAMN14445454_MAG_00000034.fa,A
0.0186195,XUQI22-1_SAMN14445455_MAG_00000078.fa,B1
0.00662843,XUQI22-1_SAMN14445458_MAG_00000009.fa,A
0.00766986,XUQI22-1_SAMN14445460_MAG_00000066.fa,B1
0.00865422,XUQI22-1_SAMN14445461_MAG_00000002.fa,B1
0.00715996,XUQI22-1_SAMN14445462_MAG_00000001.fa,A
0.00774383,XUQI22-1_SAMN14445463_MAG_00000046.fa,A
0.0174175,XUQI22-1_SAMN14445464_MAG_00000060.fa,E2
0.00944662,XUQI22-1_SAMN14445467_MAG_00000036.fa,A
0.011621,XUQI22-1_SAMN14445468_MAG_00000048.fa,A
0.00570819,XUQI22-1_SAMN14445469_MAG_00000015.fa,A
0.0103986,XUQI22-1_SAMN14445471_MAG_00000019.fa,B1
0.0107405,XUQI22-1_SAMN14445472_MAG_00000012.fa,A
0.010314,XUQI22-1_SAMN14445474_MAG_00000044.fa,A
0.00590877,XUQI22-1_SAMN14445475_MAG_00000034.fa,B1
0.00985499,XUQI22-1_SAMN14445476_MAG_00000076.fa,A
0.00892796,XUQI22-1_SAMN14445477_MAG_00000102.fa,A
0.00628226,XUQI22-1_SAMN14445479_MAG_00000045.fa,B1
0.0102718,XUQI22-1_SAMN14445480_MAG_00000053.fa,A
0.00865422,XUQI22-1_SAMN14445483_MAG_00000051.fa,B1
0.00723198,XUQI22-1_SAMN14445484_MAG_00000043.fa,B1
0.0237537,XUQI22-1_SAMN14445485_MAG_00000050.fa,B2-2
0.0102298,XUQI22-1_SAMN14445486_MAG_00000029.fa,A
0.00977265,XUQI22-1_SAMN14445489_MAG_00000015.fa,B1
0.0084995,XUQI22-1_SAMN14445490_MAG_00000056.fa,A
0.0103986,XUQI22-1_SAMN14445492_MAG_00000023.fa,A
0.00896738,XUQI22-1_SAMN14445493_MAG_00000019.fa,B1
0.00486359,XUQI22-1_SAMN14445497_MAG_00000037.fa,C
0.00502299,XUQI22-1_SAMN14445498_MAG_00000007.fa,C
0.00826969,XUQI22-1_SAMN14445500_MAG_00000065.fa,B1
0.00454897,XUQI22-1_SAMN14445501_MAG_00000070.fa,D1
0.00483188,XUQI22-1_SAMN14445502_MAG_00000014.fa,A
0.00590877,XUQI22-1_SAMN14445503_MAG_00000024.fa,A
0.00993767,XUQI22-1_SAMN14445504_MAG_00000050.fa,A
0.00924552,XUQI22-1_SAMN14445505_MAG_00000034.fa,A
0.00676872,XUQI22-1_SAMN14445506_MAG_00000057.fa,A
0.00752278,XUQI22-1_SAMN14445507_MAG_00000040.fa,A
0.00492718,XUQI22-1_SAMN14445508_MAG_00000076.fa,A
0.0184965,XUQI22-1_SAMN14445509_MAG_00000043.fa,B2-2
0.0194991,XUQI22-1_SAMN14445513_MAG_00000022.fa,D3
0.0151872,XUQI22-1_SAMN14445514_MAG_00000002.fa,E2
0.00811798,XUQI22-1_SAMN14445515_MAG_00000063.fa,A
0.0173006,XUQI22-1_SAMN14445516_MAG_00000038.fa,D3
0.00340187,XUQI22-1_SAMN14445517_MAG_00000050.fa,B1
0.00793,XUQI22-1_SAMN14445522_MAG_00000005.fa,A
0.0120298,XUQI22-1_SAMN14445525_MAG_00000045.fa,B2-2
0.0112643,XUQI22-1_SAMN14445526_MAG_00000080.fa,A
0.00723198,XUQI22-1_SAMN14445527_MAG_00000008.fa,B2-1
0.0165552,XUQI22-1_SAMN14445528_MAG_00000039.fa,D2
0.00964976,XUQI22-1_SAMN14445529_MAG_00000026.fa,A
0.00766986,XUQI22-1_SAMN14445530_MAG_00000038.fa,A
0.0106545,XUQI22-1_SAMN14445531_MAG_00000010.fa,B2-2
0.00877107,XUQI22-1_SAMN14445533_MAG_00000041.fa,B1
0.00384578,XUQI22-1_SAMN14445534_MAG_00000044.fa,G
0.0125405,XUQI22-1_SAMN14445535_MAG_00000010.fa,B1
0.00873204,XUQI22-1_SAMN14445536_MAG_00000029.fa,A
0.00744966,XUQI22-1_SAMN14445540_MAG_00000083.fa,A
0.00981378,XUQI22-1_SAMN14445541_MAG_00000002.fa,A
0.0107405,XUQI22-1_SAMN14445546_MAG_00000077.fa,A
0.0100207,XUQI22-1_SAMN14445547_MAG_00000078.fa,A
0.00985499,XUQI22-1_SAMN14445549_MAG_00000038.fa,B1
0.00638544,XUQI22-1_SAMN14445550_MAG_00000061.fa,A
0.00924552,XUQI22-1_SAMN14445553_MAG_00000034.fa,A
0.00892796,XUQI22-1_SAMN14445554_MAG_00000076.fa,B1
0.0179508,XUQI22-1_SAMN14445557_MAG_00000060.fa,B1
0.0113086,XUQI22-1_SAMN14445559_MAG_00000042.fa,B2-1
0.0121679,XUQI22-1_SAMN14445560_MAG_00000038.fa,B1
0.00834599,XUQI22-1_SAMN14445561_MAG_00000026.fa,B1
0.00766986,XUQI22-1_SAMN14445565_MAG_00000007.fa,A
0.0135508,XUQI22-1_SAMN14445567_MAG_00000025.fa,A
0.015616,XUQI22-1_SAMN14445568_MAG_00000052.fa,D1
0.00719593,XUQI22-1_SAMN14445569_MAG_00000011.fa,B1
0.0108269,XUQI22-1_SAMN14445570_MAG_00000035.fa,A
0.00766986,XUQI22-1_SAMN14445571_MAG_00000066.fa,B1
0.0101459,XUQI22-1_SAMN14445574_MAG_00000004.fa,B1
0.00354859,XUQI22-1_SAMN14445577_MAG_00000009.fa,D1
0.00726808,XUQI22-1_SAMN14445578_MAG_00000056.fa,B1
0.0128243,XUQI22-1_SAMN14445579_MAG_00000012.fa,A
0.0140996,XUQI22-1_SAMN14445580_MAG_00000038.fa,D1
0.00796745,XUQI22-1_SAMN14445581_MAG_00000006.fa,A
0.00402654,XUQI22-1_SAMN14445582_MAG_00000018.fa,G
0.00823165,XUQI22-1_SAMN14445583_MAG_00000044.fa,A
0.00719593,XUQI22-1_SAMN14445584_MAG_00000049.fa,A
0.010441,XUQI22-1_SAMN14445585_MAG_00000026.fa,A
0.00861543,XUQI22-1_SAMN14445586_MAG_00000046.fa,B1
0.0105261,XUQI22-1_SAMN14445587_MAG_00000069.fa,B2-2
0.00912584,XUQI22-1_SAMN14445588_MAG_00000006.fa,B1
0.00669844,XUQI22-1_SAMN14445593_MAG_00000016.fa,A
0.0130638,XUQI22-1_SAMN14445595_MAG_00000054.fa,G
0.0152936,XUQI22-1_SAMN14445597_MAG_00000010.fa,A
0.0232268,XUQI22-1_SAMN14445598_MAG_00000030.fa,A
0.00793,XUQI22-1_SAMN14445599_MAG_00000031.fa,B1
0.0084995,XUQI22-1_SAMN14445600_MAG_00000012.fa,A
0.0140996,XUQI22-1_SAMN14445601_MAG_00000036.fa,D1
0.00869309,XUQI22-1_SAMN14445602_MAG_00000021.fa,A
0.0144049,XUQI22-1_SAMN14445604_MAG_00000025.fa,B2-2
0.00873204,XUQI22-1_SAMN14445607_MAG_00000059.fa,A
0.00900687,XUQI22-1_SAMN14445609_MAG_00000063.fa,B1
0.00952763,XUQI22-1_SAMN14445610_MAG_00000022.fa,A
0.00924552,XUQI22-1_SAMN14445612_MAG_00000053.fa,A
0.00778092,XUQI22-1_SAMN14445614_MAG_00000050.fa,B1
0.010314,XUQI22-1_SAMN14445617_MAG_00000023.fa,B2-2
0.00770681,XUQI22-1_SAMN14445618_MAG_00000034.fa,B1
0.00881017,XUQI22-1_SAMN14445620_MAG_00000033.fa,A
0.0105261,XUQI22-1_SAMN14445623_MAG_00000047.fa,A
0.0100207,XUQI22-1_SAMN14445624_MAG_00000078.fa,D2
0.00719593,XUQI22-1_SAMN14445626_MAG_00000042.fa,B1
0.00928558,XUQI22-1_SAMN14445629_MAG_00000025.fa,A
0.00865422,XUQI22-1_SAMN14445638_MAG_00000016.fa,A
0.00865422,XUQI22-1_SAMN14445639_MAG_00000033.fa,A
0.00877107,XUQI22-1_SAMN14445642_MAG_00000016.fa,B1
0.00726808,XUQI22-1_SAMN14445646_MAG_00000027.fa,A
0.00834599,XUQI22-1_SAMN14445647_MAG_00000031.fa,A
0.00838426,XUQI22-1_SAMN14445648_MAG_00000032.fa,B1
0.0141502,XUQI22-1_SAMN14445649_MAG_00000004.fa,A
0.0171265,XUQI22-1_SAMN14445650_MAG_00000069.fa,F
0.0100623,XUQI22-1_SAMN14445653_MAG_00000051.fa,B1
0.00308338,XUQI22-1_SAMN14445654_MAG_00000083.fa,B1
0.00744966,XUQI22-1_SAMN14445656_MAG_00000024.fa,A
0.00985499,XUQI22-1_SAMN14445659_MAG_00000044.fa,B1
0.00952763,XUQI22-1_SAMN14445660_MAG_00000003.fa,B1
0.0081558,XUQI22-1_SAMN14445661_MAG_00000057.fa,B1
0.0111761,XUQI22-1_SAMN14445663_MAG_00000016.fa,A
0.00763299,XUQI22-1_SAMN14445664_MAG_00000042.fa,A
0.00804257,XUQI22-1_SAMN14445665_MAG_00000008.fa,B1
0.00985499,XUQI22-1_SAMN14445666_MAG_00000059.fa,B1
0.00708822,XUQI22-1_SAMN14445667_MAG_00000049.fa,A
0.0097316,XUQI22-1_SAMN14445668_MAG_00000001.fa,A
0.00861543,XUQI22-1_SAMN14445669_MAG_00000046.fa,B1
0.0136991,XUQI22-1_SAMN14445670_MAG_00000073.fa,B1
0.00861543,XUQI22-1_SAMN14445674_MAG_00000015.fa,B1
0.00936594,XUQI22-1_SAMN14445675_MAG_00000036.fa,A
0.00737682,XUQI22-1_SAMN14445676_MAG_00000029.fa,B1
0.0097316,XUQI22-1_SAMN14445677_MAG_00000015.fa,B1
0.00251903,XUQI22-1_SAMN14445678_MAG_00000010.fa,B2-1
0.00305472,XUQI22-1_SAMN14445679_MAG_00000060.fa,B1
0.00515153,XUQI22-1_SAMN14445680_MAG_00000051.fa,A
0.0138985,XUQI22-1_SAMN14445682_MAG_00000004.fa,B1
0.00877107,XUQI22-1_SAMN14445683_MAG_00000007.fa,B1
0.0126819,XUQI22-1_SAMN14445684_MAG_00000017.fa,D1
0.00319852,XUQI22-1_SAMN14445686_MAG_00000011.fa,B1
0.00884936,XUQI22-1_SAMN14445687_MAG_00000020.fa,A
0.0135508,XUQI22-1_SAMN14445688_MAG_00000003.fa,B2-2
0.00952763,XUQI22-1_SAMN14445689_MAG_00000023.fa,A
0.0154542,XUQI22-1_SAMN14445690_MAG_00000036.fa,B2-2
0.0111321,XUQI22-1_SAMN14445694_MAG_00000004.fa,A
0.00985499,XUQI22-1_SAMN14445697_MAG_00000070.fa,A
0.0139486,XUQI22-1_SAMN14445699_MAG_00000028.fa,D1
0.00956826,XUQI22-1_SAMN14445700_MAG_00000002.fa,A
0.0137488,XUQI22-1_SAMN14445701_MAG_00000067.fa,B2-2
0.0114419,XUQI22-1_SAMN14445703_MAG_00000020.fa,A
0.00940624,XUQI22-1_SAMN14445705_MAG_00000004.fa,B1
0.00752278,XUQI22-1_SAMN14445708_MAG_00000071.fa,F
0.00363721,XUQI22-1_SAMN14445709_MAG_00000018.fa,B1
0.0106116,XUQI22-1_SAMN14445710_MAG_00000069.fa,B1
0.00393593,XUQI22-1_SAMN14445711_MAG_00000024.fa,B1
0.00638544,XUQI22-1_SAMN14445712_MAG_00000040.fa,A
0.0144562,XUQI22-1_SAMN14445716_MAG_00000066.fa,B1
0.0129677,XUQI22-1_SAMN14445717_MAG_00000075.fa,A
0.00904645,XUQI22-1_SAMN14445718_MAG_00000080.fa,B1
0.00715996,XUQI22-1_SAMN14445719_MAG_00000012.fa,B1
0.00869309,XUQI22-1_SAMN14445720_MAG_00000056.fa,A
0.0142518,XUQI22-1_SAMN14445721_MAG_00000012.fa,B2-2
0.00741321,XUQI22-1_SAMN14445723_MAG_00000045.fa,A
0.00912584,XUQI22-1_SAMN14445728_MAG_00000017.fa,A
0.00969064,XUQI22-1_SAMN14445729_MAG_00000035.fa,B1
0.00808024,XUQI22-1_SAMN14445732_MAG_00000070.fa,B1
0.0106974,XUQI22-1_SAMN14445733_MAG_00000071.fa,A
0.0177716,XUQI22-1_SAMN14445735_MAG_00000001.fa,B2-1
0.00857671,XUQI22-1_SAMN14445736_MAG_00000046.fa,A
0.00940624,XUQI22-1_SAMN14445738_MAG_00000015.fa,A
0.0118471,XUQI22-1_SAMN14445739_MAG_00000047.fa,A
0.00857671,XUQI22-1_SAMN14445740_MAG_00000013.fa,A
0.00390583,XUQI22-1_SAMN14445741_MAG_00000074.fa,B1
0.00873204,XUQI22-1_SAMN14445742_MAG_00000034.fa,A
0.00669844,XUQI22-1_SAMN14445743_MAG_00000027.fa,B1
0.00920555,XUQI22-1_SAMN14445747_MAG_00000070.fa,B1
0.00614558,XUQI22-1_SAMN14445752_MAG_00000012.fa,A
0.00920555,XUQI22-1_SAMN14445753_MAG_00000026.fa,A
0.00884936,XUQI22-1_SAMN14445755_MAG_00000052.fa,A
0.00842259,XUQI22-1_SAMN14445756_MAG_00000063.fa,A
0.0090861,XUQI22-1_SAMN14445757_MAG_00000016.fa,A
0.00723198,XUQI22-1_SAMN14445759_MAG_00000072.fa,A
0.00969064,XUQI22-1_SAMN14445760_MAG_00000011.fa,A
